"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"2699","sp|Q07979|RSC58_YEAST","C2-C1",-0.00522310822882234,0.0718728704927361,-0.0726714849847304,8,0.943851609258502,0.99885423695967,NA,0,0
"2700","sp|Q08001|YL072_YEAST","C2-C1",0.161474845725831,0.489495481310565,0.329880155979176,8,0.749962533740349,0.99885423695967,NA,0,0
"2701","sp|Q08004|BUD20_YEAST","C2-C1",0.0955495263847442,0.105811084645452,0.903020006882151,8,0.392893006725591,0.99885423695967,NA,0,0
"2702","sp|Q08023|FMP25_YEAST","C2-C1",-0.0501962864451904,0.397499265960489,-0.126280199093952,8,0.90262620212255,0.99885423695967,NA,0,0
"2703","sp|Q08045|LCL2_YEAST","C2-C1",-0.0862423083778076,0.270559266726876,-0.318755699707257,8,0.758074986334298,0.99885423695967,NA,0,0
"2704","sp|Q08096|RCL1_YEAST","C2-C1",-0.0707677457148673,0.0778120981801985,-0.909469701626374,8,0.389679679055108,0.99885423695967,NA,0,0
"2705","sp|Q08144|TLG2_YEAST","C2-C1",-0.106310713482847,0.676773030813391,-0.157084736894843,8,0.879070215570914,0.99885423695967,NA,0,0
"2706","sp|Q08162|RRP44_YEAST","C2-C1",-0.0910977147585007,0.0479660364145647,-1.89921289245486,8,0.0940818817077218,0.99885423695967,NA,0,0
"2707","sp|Q08179|MDM38_YEAST","C2-C1",-0.17540478285693,0.148016882951538,-1.18503227036851,8,0.270010845753733,0.99885423695967,NA,0.00793650793650791,0
"2708","sp|Q08193|GAS5_YEAST","C2-C1",0.0356837519277044,0.0880552017168431,0.405242975224244,8,0.695919610540424,0.99885423695967,NA,0,0
"2709","sp|Q08199|SIL1_YEAST","C2-C1",0.0363585700528422,0.112201931316248,0.324045848643758,8,0.754213120624238,0.99885423695967,NA,0.0138888888888888,0.0138888888888889
"2710","sp|Q08202|OPI10_YEAST","C2-C1",-0.00837200066198074,0.0511139148440502,-0.163791028089394,8,0.87395803045764,0.99885423695967,NA,0,0
"2711","sp|Q08204|SMC5_YEAST","C2-C1",0.630706393322872,0.658907540429964,0.95720014512402,8,0.366494786403895,0.99885423695967,NA,0,0
"2712","sp|Q08208|NOP12_YEAST","C2-C1",0.0146784454370057,0.0937717575264296,0.156533756263111,8,0.879490498461639,0.99885423695967,NA,0,0.00833333333333333
"2713","sp|Q08217|PSK2_YEAST","C2-C1",-0.0673162010054291,0.105203759556054,-0.639864975258435,8,0.540148035746421,0.99885423695967,NA,0,0
"2714","sp|Q08220|GSHB_YEAST","C2-C1",-0.0558586679018892,0.032073796657669,-1.74156706479378,8,0.119758785957185,0.99885423695967,NA,0,0
"2715","sp|Q08224|THI20_YEAST","C2-C1",0.0556660229700041,0.0924232987175374,0.602294267164491,8,0.563655598429779,0.99885423695967,NA,0,0
"2716","sp|Q08225|DPP3_YEAST","C2-C1",0.0120992269741244,0.0531036947590434,0.227841528334785,8,0.825484780505519,0.99885423695967,NA,0,0
"2717","sp|Q08227|INP54_YEAST","C2-C1",0.362753257445288,0.463921975084284,0.781927300122793,8,0.456773637358299,0.99885423695967,NA,0,0
"2718","sp|Q08229|NBA1_YEAST","C2-C1",-0.0296434495523549,0.102759906056515,-0.288472914096009,8,0.780317936315402,0.99885423695967,NA,0.0185185185185185,0.0185185185185185
"2719","sp|Q08230|SDHF2_YEAST","C2-C1",0.756772705404345,0.484115680574847,1.56320634875065,8,0.156631562464949,0.99885423695967,NA,0,0
"2720","sp|Q08235|BRX1_YEAST","C2-C1",0.114265012677972,0.143189290980438,0.797999710003329,8,0.447908426828318,0.99885423695967,NA,0,0
"2721","sp|Q08236|AVO1_YEAST","C2-C1",-1.06638213631117,1.29615009366632,-0.822730439570293,6,0.442124243645052,0.99885423695967,NA,0.333333333333333,0
"2722","sp|Q08237|REXO4_YEAST","C2-C1",-0.0518457995429488,0.316765141653994,-0.163672679614415,8,0.874048193323907,0.99885423695967,NA,0,0
"2723","sp|Q08245|ZEO1_YEAST","C2-C1",-0.17075167709202,0.199823666706241,-0.854511779843579,8,0.417674478298147,0.99885423695967,NA,0,0
"2724","sp|Q08269|ALR1_YEAST","C2-C1",-0.0656108175087153,0.0827162292693848,-0.793203680683246,8,0.450541518520647,0.99885423695967,NA,0,0
"2725","sp|Q08278|MED7_YEAST","C2-C1",-0.193568249037579,0.118375192499629,-1.63520958192473,8,0.140644286795619,0.99885423695967,NA,0,0
"2726","sp|Q08282|TYW4_YEAST","C2-C1",-0.0721022826371262,0.155416368104058,-0.463929787555262,8,0.65506033760155,0.99885423695967,NA,0,0
"2727","sp|Q08285|RRP40_YEAST","C2-C1",-0.14304770190807,0.123622261099465,-1.15713545955106,8,0.280597113423242,0.99885423695967,NA,0,0
"2728","sp|Q08287|NOP8_YEAST","C2-C1",-0.0757936730493839,0.158682189928908,-0.477644486021655,8,0.645680863844498,0.99885423695967,NA,0,0
"2729","sp|Q08412|CUE5_YEAST","C2-C1",-0.038046332125449,0.0886658064694178,-0.429098134223498,8,0.679173331807421,0.99885423695967,NA,0,0
"2730","sp|Q08421|ETT1_YEAST","C2-C1",0.00680336415034671,0.0429422793922603,0.158430438407816,8,0.878043898771245,0.99885423695967,NA,0.0238095238095238,0.0238095238095238
"2731","sp|Q08422|YO052_YEAST","C2-C1",0.102659221930286,0.139907154174602,0.733766779375476,8,0.484037427237938,0.99885423695967,NA,0.0333333333333333,0.0333333333333333
"2732","sp|Q08438|VHS3_YEAST","C2-C1",-0.181062435611835,0.226073514796866,-0.800900697167135,8,0.446320827648668,0.99885423695967,NA,0,0
"2733","sp|Q08444|NOB1_YEAST","C2-C1",-0.0298680836287122,0.132158669100619,-0.226001698049579,8,0.826867205951809,0.99885423695967,NA,0,0
"2734","sp|Q08446|SGT1_YEAST","C2-C1",-0.0931180734429808,0.0826406378931534,-1.12678309142983,8,0.292495299525251,0.99885423695967,NA,0,0
"2735","sp|Q08484|GYP1_YEAST","C2-C1",0.00784214406259104,0.0738921857684316,0.106129545107345,8,0.918092561571216,0.99885423695967,NA,0,0
"2736","sp|Q08491|SKI7_YEAST","C2-C1",0.128770402040288,0.461625463865212,0.278949954281308,8,0.7873585119767,0.99885423695967,NA,0.0833333333333334,0.0833333333333333
"2737","sp|Q08492|BUD21_YEAST","C2-C1",0.0432612284062968,0.144289774188101,0.299821859516531,8,0.771955494925448,0.99885423695967,NA,0.0833333333333334,0.0416666666666667
"2738","sp|Q08548|ALE1_YEAST","C2-C1",0.200948506034769,0.137637086176758,1.45998808618126,8,0.182418670997189,0.99885423695967,NA,0,0
"2739","sp|Q08561|IES4_YEAST","C2-C1",-0.273441418733436,0.301665396833653,-0.906439457768566,8,0.391187002138893,0.99885423695967,NA,0,0
"2740","sp|Q08562|ULS1_YEAST","C2-C1",1.65946813491892,1.22892885337305,1.35033702753758,8,0.213863210268359,0.99885423695967,NA,0,0
"2741","sp|Q08581|SLK19_YEAST","C2-C1",0.016153053723974,0.0501534394564226,0.322072701275236,8,0.755652686178197,0.99885423695967,NA,0,0
"2742","sp|Q08601|MCA1_YEAST","C2-C1",0.0572375057270171,0.0643840192857409,0.889001748601512,8,0.399943190575961,0.99885423695967,NA,0,0
"2743","sp|Q08634|YO238_YEAST","C2-C1",0.0796243015424695,0.16929680558677,0.470323709100699,8,0.650679291713969,0.99885423695967,NA,0.0555555555555556,0.0555555555555556
"2744","sp|Q08641|AB140_YEAST","C2-C1",-0.0833578317340731,0.0923400472112662,-0.902726761048297,8,0.393039561324829,0.99885423695967,NA,0,0
"2745","sp|Q08645|FOLE_YEAST","C2-C1",-0.131976022201783,0.105293287768812,-1.25341344161991,8,0.245445399449309,0.99885423695967,NA,0,0.0128205128205128
"2746","sp|Q08647|PUS7_YEAST","C2-C1",-0.00730360658931448,0.0674561785526254,-0.108271869916506,8,0.916446360340874,0.99885423695967,NA,0,0
"2747","sp|Q08685|CLP1_YEAST","C2-C1",0.0147246040685447,0.102553246382789,0.143580087300053,8,0.889382850793969,0.99885423695967,NA,0,0
"2748","sp|Q08686|THTR_YEAST","C2-C1",-0.0459234163908507,0.108514704175954,-0.423199940870565,8,0.68329671485664,0.99885423695967,NA,0,0
"2749","sp|Q08687|TMA16_YEAST","C2-C1",0.381123475211891,0.20944864404519,1.81965119396839,8,0.106308839553633,0.99885423695967,NA,0,0
"2750","sp|Q08689|NAT5_YEAST","C2-C1",-0.119564215518211,0.156039277460426,-0.766244355037691,8,0.465537010490507,0.99885423695967,NA,0.0416666666666666,0.0416666666666667
"2751","sp|Q08723|RPN8_YEAST","C2-C1",0.0902799732731978,0.044706844484238,2.01937699506006,8,0.0781340504879577,0.99885423695967,NA,0,0
"2752","sp|Q08732|HRK1_YEAST","C2-C1",0.119237411776653,0.0764349982282236,1.55998449062075,8,0.157384100095035,0.99885423695967,NA,0,0
"2753","sp|Q08742|RDL2_YEAST","C2-C1",0.0194134983139422,0.0527130679827634,0.368286253425624,8,0.722214387897795,0.99885423695967,NA,0,0
"2754","sp|Q08746|RRS1_YEAST","C2-C1",0.0682062209112991,0.438595347773301,0.155510589105822,8,0.880271068578615,0.99885423695967,NA,0,0
"2755","sp|Q08748|YO296_YEAST","C2-C1",0.66705613221611,0.451230002061287,1.47830624995877,8,0.177582690769858,0.99885423695967,NA,0.166666666666667,0.166666666666667
"2756","sp|Q08754|BUD7_YEAST","C2-C1",-0.0596004716126341,0.156826981412434,-0.380039653099569,8,0.713807021943991,0.99885423695967,NA,0,0
"2757","sp|Q08773|ISW2_YEAST","C2-C1",-0.0147018559553906,0.0768966942374863,-0.191189700690977,8,0.853140112521657,0.99885423695967,NA,0,0
"2758","sp|Q08816|YO352_YEAST","C2-C1",-0.0656101896532539,0.107643907552017,-0.609511407987013,8,0.559094377753079,0.99885423695967,NA,0,0
"2759","sp|Q08817|SOG2_YEAST","C2-C1",-0.0949065499409362,0.229667912151227,-0.41323382553521,8,0.690289659720317,0.99885423695967,NA,0,0
"2760","sp|Q08818|MSC6_YEAST","C2-C1",-0.0322628272270105,0.0792319489343636,-0.4071946690815,8,0.694542675321683,0.99885423695967,NA,0.0303030303030303,0.0303030303030303
"2761","sp|Q08822|ETFD_YEAST","C2-C1",0.0266988491915778,0.1047086722559,0.254982215096069,8,0.805169415818077,0.99885423695967,NA,0,0
"2762","sp|Q08826|SNX3_YEAST","C2-C1",-0.0407567088738875,0.154276658398447,-0.264179359969192,8,0.798319856302828,0.99885423695967,NA,0,0
"2763","sp|Q08831|VTS1_YEAST","C2-C1",-0.04120981580107,0.380229084070513,-0.108381545566955,8,0.916362095051675,0.99885423695967,NA,0,0
"2764","sp|Q08873|SCP1_YEAST","C2-C1",-0.0236004623101511,0.143878818994196,-0.164030136437964,8,0.873775873600344,0.99885423695967,NA,0,0
"2765","sp|Q08886|GPB1_YEAST","C2-C1",-0.419431332493777,0.570402053958841,-0.735325775183906,8,0.483138563991279,0.99885423695967,NA,0,0
"2766","sp|Q08919|TRE1_YEAST","C2-C1",0.0706096028367882,0.577566412710903,0.122253651325344,8,0.905713416839358,0.99885423695967,NA,0,0
"2767","sp|Q08920|NCBP2_YEAST","C2-C1",-0.351337076644365,0.131033643937025,-2.68127380181245,8,0.0278709312814538,0.99885423695967,NA,0,0
"2768","sp|Q08921|TCO89_YEAST","C2-C1",0.131925721908099,0.154921357116766,0.851565751574616,8,0.419214409540558,0.99885423695967,NA,0,0
"2769","sp|Q08924|WDR6_YEAST","C2-C1",-0.0193613410318829,0.0795179826232765,-0.243483805714853,8,0.813758015791115,0.99885423695967,NA,0,0
"2770","sp|Q08925|MRN1_YEAST","C2-C1",-0.0519250642451004,0.111376575637826,-0.466211714157475,8,0.653495142434092,0.99885423695967,NA,0,0
"2771","sp|Q08951|AP3D_YEAST","C2-C1",-0.0348307251741995,0.0650322346390982,-0.535591701061719,8,0.606805296520359,0.99885423695967,NA,0.0416666666666666,0.05
"2772","sp|Q08954|YP199_YEAST","C2-C1",0.0425591765350569,0.0886139419414227,0.480276304186876,8,0.64388858205171,0.99885423695967,NA,0,0
"2773","sp|Q08959|PGC1_YEAST","C2-C1",0.00636689481109462,0.156451028810845,0.0406957682508589,8,0.968535742727363,0.99885423695967,NA,0,0
"2774","sp|Q08960|TYW1_YEAST","C2-C1",0.0317688311793012,0.0781861280712226,0.406323115915931,8,0.695157414165571,0.99885423695967,NA,0,0
"2775","sp|Q08961|RKM1_YEAST","C2-C1",-0.117715437187686,0.151308722191283,-0.777981833980934,8,0.458967812953614,0.99885423695967,NA,0,0
"2776","sp|Q08962|NIP7_YEAST","C2-C1",0.0632646108884229,0.112976280901383,0.559981355233729,8,0.590823017626163,0.99885423695967,NA,0,0
"2777","sp|Q08963|RU2A_YEAST","C2-C1",-0.127364010422666,0.181204697993073,-0.702873666264077,8,0.502072040942617,0.99885423695967,NA,0,0
"2778","sp|Q08965|BMS1_YEAST","C2-C1",-0.0527010718200631,0.0709162996699851,-0.743144694031019,8,0.478646828399752,0.99885423695967,NA,0,0.0144927536231884
"2779","sp|Q08967|FLC1_YEAST","C2-C1",0.127570304477971,0.216710602413268,0.588666650626966,8,0.572326439259792,0.99885423695967,NA,0,0
"2780","sp|Q08971|YP225_YEAST","C2-C1",0.0463917387725514,0.0653178584390104,0.710245863554589,8,0.497729966851096,0.99885423695967,NA,0,0
"2781","sp|Q08972|NEW1_YEAST","C2-C1",0.000244696476729052,0.0353184208488873,0.00692829608028076,8,0.99464171760344,0.99885423695967,NA,0.00529100529100535,0.0158730158730159
"2782","sp|Q08977|YP260_YEAST","C2-C1",-0.0179770433686473,0.0733566579625128,-0.245063554801447,8,0.812576421197791,0.99885423695967,NA,0.00793650793650791,0.00793650793650794
"2783","sp|Q08979|KEL3_YEAST","C2-C1",0.0937565599173376,0.0414924731053532,2.2596040414193,8,0.0537555719729634,0.99885423695967,NA,0,0
"2784","sp|Q08985|SAM4_YEAST","C2-C1",-0.100617107550933,0.0527141192215921,-1.90873164603155,8,0.0927122484560448,0.99885423695967,NA,0,0
"2785","sp|Q08986|SAM3_YEAST","C2-C1",0.0581432700255817,0.196440001007578,0.295984879491722,8,0.774779281019058,0.99885423695967,NA,0,0
"2786","sp|Q10740|LKHA4_YEAST","C2-C1",0.0161105338868936,0.0566471516717083,0.284401482006726,8,0.783325459004958,0.99885423695967,NA,0,0
"2787","sp|Q12000|TMA46_YEAST","C2-C1",0.0886694051723187,0.139573245599325,0.63528941231949,8,0.542979315530543,0.99885423695967,NA,0,0
"2788","sp|Q12003|ENV7_YEAST","C2-C1",-0.819334972467348,0.536777782797767,-1.52639509071491,8,0.165426376859331,0.99885423695967,NA,0,0
"2789","sp|Q12008|PMG2_YEAST","C2-C1",-0.0164103232778912,0.111595147565568,-0.147052301429587,8,0.886729116168258,0.99885423695967,NA,0.0476190476190477,0.0238095238095238
"2790","sp|Q12009|TRMB_YEAST","C2-C1",-0.104815108349558,0.0467785915879965,-2.24066404719321,8,0.0553680501065901,0.99885423695967,NA,0,0
"2791","sp|Q12017|PLP2_YEAST","C2-C1",0.0735621428674528,0.068847946933717,1.06847257098711,8,0.316484708885469,0.99885423695967,NA,0,0
"2792","sp|Q12018|CDC53_YEAST","C2-C1",-0.0191132026145593,0.0606847335916618,-0.314958993528242,8,0.760851092042074,0.99885423695967,NA,0,0
"2793","sp|Q12019|MDN1_YEAST","C2-C1",-0.015725634223957,0.0477515004617714,-0.329322305516797,8,0.750368565910398,0.99885423695967,NA,0.00877192982456143,0.0105263157894737
"2794","sp|Q12020|SRL2_YEAST","C2-C1",-0.29051261058138,0.730984527642782,-0.397426483865809,8,0.701446198010656,0.99885423695967,NA,0,0
"2795","sp|Q12024|YTM1_YEAST","C2-C1",-0.0234076366104607,0.0350461544095027,-0.667908847771147,8,0.522989545928964,0.99885423695967,NA,0,0
"2796","sp|Q12028|AP1G1_YEAST","C2-C1",-0.0931064293061646,0.0427616430132521,-2.17733517108569,8,0.0611157975751984,0.99885423695967,NA,0.0166666666666667,0
"2797","sp|Q12029|FSF1_YEAST","C2-C1",0.100233234413398,0.0693409765172892,1.44551229947572,8,0.186322411777151,0.99885423695967,NA,0,0
"2798","sp|Q12030|TAF10_YEAST","C2-C1",-0.0561111882556906,0.117970098202629,-0.475639073888979,8,0.647048215879341,0.99885423695967,NA,0,0
"2799","sp|Q12031|ACEB_YEAST","C2-C1",1.07824408741493,1.1710373664144,0.920759762531239,8,0.384100936073982,0.99885423695967,NA,0.0833333333333334,0
"2800","sp|Q12032|AIM41_YEAST","C2-C1",-0.00576346397602499,0.109123150328853,-0.0528161435832476,8,0.959173450759262,0.99885423695967,NA,0,0
"2801","sp|Q12033|PALA_YEAST","C2-C1",0.48455053189152,0.300415354601007,1.6129353059702,8,0.14542316760897,0.99885423695967,NA,0,0
"2802","sp|Q12034|SLF1_YEAST","C2-C1",-0.000426395967853201,0.156844401620042,-0.00271859220634571,8,0.997897449024466,0.99885423695967,NA,0,0
"2803","sp|Q12035|FCF2_YEAST","C2-C1",0.220853814927981,0.208462557073973,1.05944116789094,8,0.320335201539373,0.99885423695967,NA,0,0
"2804","sp|Q12038|SRO7_YEAST","C2-C1",-0.0362667333496266,0.0720344001121532,-0.503464085119908,8,0.628205610092324,0.99885423695967,NA,0,0
"2805","sp|Q12040|YO283_YEAST","C2-C1",-0.0760370258205813,0.0612836523952351,-1.24073913431591,8,0.249852526173028,0.99885423695967,NA,0,0
"2806","sp|Q12044|RCN2_YEAST","C2-C1",0.0200583779240909,0.0745791997132856,0.268954051547937,8,0.794771184325497,0.99885423695967,NA,0,0
"2807","sp|Q12045|VIK1_YEAST","C2-C1",-0.298243516512567,0.780888628933541,-0.381928363997152,8,0.712459835100123,0.99885423695967,NA,0,0
"2808","sp|Q12049|THP3_YEAST","C2-C1",-0.156379373103285,0.519842197768301,-0.300820852509909,8,0.771220887212163,0.99885423695967,NA,0.0833333333333334,0.0833333333333333
"2809","sp|Q12055|KAD6_YEAST","C2-C1",-0.0688499792459673,0.0774363154597371,-0.889117448799146,8,0.399884631091521,0.99885423695967,NA,0,0.0208333333333333
"2810","sp|Q12056|ISU2_YEAST","C2-C1",0.164642714914383,0.610739253138898,0.269579389351839,8,0.794306791673363,0.99885423695967,NA,0,0
"2811","sp|Q12063|UPPS_YEAST","C2-C1",-0.00797390130249315,0.100597601481554,-0.0792653222846002,8,0.938768480905101,0.99885423695967,NA,0,0
"2812","sp|Q12068|GRE2_YEAST","C2-C1",-0.162728172178422,0.150625302155953,-1.08035084311358,8,0.311475879959089,0.99885423695967,NA,0,0
"2813","sp|Q12071|VPS54_YEAST","C2-C1",0.108956606455825,0.200828777184568,0.542534829835124,8,0.602232010501597,0.99885423695967,NA,0,0
"2814","sp|Q12072|IOC2_YEAST","C2-C1",-0.0114430921496469,0.0578143691329642,-0.197928167707401,8,0.848038142133253,0.99885423695967,NA,0,0
"2815","sp|Q12074|SPEE_YEAST","C2-C1",-0.0142017851247594,0.0926611264646,-0.153265837213678,8,0.881984067657093,0.99885423695967,NA,0,0
"2816","sp|Q12078|SMF3_YEAST","C2-C1",-0.103831976609091,0.0793453288737693,-1.30860856061581,8,0.227007714833471,0.99885423695967,NA,0,0
"2817","sp|Q12080|NOP53_YEAST","C2-C1",-0.0574637025111906,0.0674290252052083,-0.85221019192121,8,0.41887721033265,0.99885423695967,NA,0,0
"2818","sp|Q12084|DAS2_YEAST","C2-C1",-0.0827018976789165,0.159276379857443,-0.519235166902569,8,0.617651871929868,0.99885423695967,NA,0,0
"2819","sp|Q12091|DAP1_YEAST","C2-C1",0.283315465168391,0.0894664031128567,3.16672466211707,8,0.0132599130462943,0.99885423695967,NA,0,0
"2820","sp|Q12096|GNT1_YEAST","C2-C1",-0.0765963025621571,0.127297534661544,-0.601710808978429,8,0.564025279213701,0.99885423695967,NA,0,0
"2821","sp|Q12099|FAL1_YEAST","C2-C1",0.262460746316392,0.381168372747495,0.68856905525648,8,0.510565275752803,0.99885423695967,NA,0,0
"2822","sp|Q12100|RTK1_YEAST","C2-C1",-0.0699264181996041,0.219793758389396,-0.318145604825226,8,0.758520829829784,0.99885423695967,NA,0,0
"2823","sp|Q12102|CFT2_YEAST","C2-C1",0.0867872042104699,0.145870662425996,0.594959964992954,8,0.568312775300302,0.99885423695967,NA,0,0
"2824","sp|Q12108|RTC5_YEAST","C2-C1",-0.14335642621661,0.177824694119625,-0.806167146392908,8,0.443448509098067,0.99885423695967,NA,0,0
"2825","sp|Q12109|SYWC_YEAST","C2-C1",0.0132722303208874,0.0464789913611383,0.28555332059087,8,0.782474212524809,0.99885423695967,NA,0.00666666666666671,0.00666666666666667
"2826","sp|Q12114|CHS5_YEAST","C2-C1",-0.034417390008443,0.0576400691215821,-0.597108756685306,8,0.566946044035317,0.99885423695967,NA,0,0
"2827","sp|Q12117|MRH1_YEAST","C2-C1",0.0490242451392688,0.077787620361084,0.6302319689393,8,0.546119044721309,0.99885423695967,NA,0,0
"2828","sp|Q12118|SGT2_YEAST","C2-C1",-0.00059012383603616,0.040656656804081,-0.0145148146066187,8,0.988774714229138,0.99885423695967,NA,0,0
"2829","sp|Q12122|HOSM_YEAST","C2-C1",-0.0161755469387469,0.0650549018789761,-0.248644552086772,8,0.809899861642831,0.99885423695967,NA,0,0
"2830","sp|Q12123|DCS2_YEAST","C2-C1",-0.144662468881863,0.0881077707137042,-1.6418809341111,8,0.1392412511784,0.99885423695967,NA,0,0
"2831","sp|Q12125|GET4_YEAST","C2-C1",-0.0341795008943684,0.0622322636781411,-0.549224773039613,8,0.597843137019395,0.99885423695967,NA,0,0
"2832","sp|Q12133|SPC3_YEAST","C2-C1",-0.0746054766912491,0.116210167433261,-0.641987515714533,8,0.538837649829782,0.99885423695967,NA,0,0
"2833","sp|Q12136|SAS10_YEAST","C2-C1",-0.0783447044928071,0.0814348737470221,-0.9620534899604,8,0.364195919732671,0.99885423695967,NA,0,0
"2834","sp|Q12149|RRP6_YEAST","C2-C1",-0.186685953731412,0.0875782921640973,-2.13164642879327,8,0.0656245260254806,0.99885423695967,NA,0.0555555555555556,0.0740740740740741
"2835","sp|Q12150|CSF1_YEAST","C2-C1",-0.398132987814569,0.244924644292915,-1.62553257539256,8,0.14270250148499,0.99885423695967,NA,0,0
"2836","sp|Q12152|YP150_YEAST","C2-C1",0.732782401225823,0.609195259326972,1.20286950695478,8,0.263415074915232,0.99885423695967,NA,0,0
"2837","sp|Q12154|GET3_YEAST","C2-C1",0.0506811292184385,0.0426006455175775,1.189679841765,8,0.268279357447771,0.99885423695967,NA,0.0172413793103449,0.0172413793103448
"2838","sp|Q12155|YL050_YEAST","C2-C1",0.0148850920296794,0.135324905736815,0.109995214470192,8,0.915122422013074,0.99885423695967,NA,0,0
"2839","sp|Q12156|AIM7_YEAST","C2-C1",0.0536784105437183,0.0872020025326667,0.615563966247334,8,0.555285757065813,0.99885423695967,NA,0,0
"2840","sp|Q12158|SCC1_YEAST","C2-C1",0.14064207576483,0.146505553850744,0.959977776051496,8,0.365177793846445,0.99885423695967,NA,0,0
"2841","sp|Q12159|YRA1_YEAST","C2-C1",0.0114253872254281,0.0964300785139013,0.118483645367778,8,0.90860548544174,0.99885423695967,NA,0,0
